"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2020",14.92,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2020",5.27,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2020",6.89,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2020",14.54,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2020",6,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2019",4.76,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2019",10.92,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2019",4.05,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2019",4.54,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2019",11.43,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2019",3.77,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2019",5.04,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2019",10.33,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2019",4.4,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2018",5.07,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2018",11.32,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2018",4.34,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2018",4.86,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2018",11.85,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2018",4.07,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2018",5.34,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2018",10.7,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2018",4.68,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2017",5.58,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2017",12.27,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2017",4.79,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2017",5.36,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2017",12.86,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2017",4.51,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2017",5.86,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2017",11.58,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2017",5.16,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2016",6.14,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2016",13.34,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2016",5.28,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2016",5.92,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2016",13.91,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2016",5,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2016",6.42,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2016",12.67,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2016",5.64,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2015",6.62,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2015",14.46,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2015",5.67,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2015",6.41,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2015",15.06,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2015",5.41,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2015",6.88,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2015",13.75,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2015",6,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2014",7.2,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2014",15.85,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2014",6.14,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2014",6.98,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2014",16.42,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2014",5.87,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2014",7.48,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2014",15.18,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2014",6.49,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2013",7.81,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2013",17.15,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2013",6.65,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2013",7.66,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2013",17.82,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2013",6.44,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2013",8.01,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2013",16.36,,,,
"World: High income","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2013",6.91,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2023",7.11,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2023",11.24,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2023",5.97,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2023",6.56,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2023",10.74,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2023",5.46,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2023",7.82,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2023",11.85,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2023",6.64,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2022",7.11,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2022",11.2,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2022",5.98,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2022",6.59,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2022",10.71,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2022",5.51,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2022",7.79,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2022",11.8,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2022",6.62,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2021",7.19,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2021",11.18,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2021",6.1,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2021",6.71,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2021",10.66,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2021",5.69,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2021",7.82,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2021",11.81,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2021",6.66,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2020",7.1,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2020",11.52,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2020",5.88,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2020",6.71,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2020",10.95,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2020",5.61,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2020",7.61,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2020",12.22,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2020",6.26,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2019",6.51,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2019",10.59,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2019",5.39,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2019",6,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2019",10.14,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2019",4.92,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2019",7.2,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2019",11.14,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2019",6.03,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2018",6.52,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2018",10.67,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2018",5.36,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2018",6.05,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2018",10.27,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2018",4.94,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2018",7.13,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2018",11.15,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2018",5.93,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2017",6.65,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2017",11.19,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2017",5.36,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2017",6.18,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2017",11.06,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2017",4.86,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2017",7.27,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2017",11.33,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2017",6.03,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2016",6.66,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2016",11.3,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2016",5.33,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2016",6.2,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2016",11.23,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2016",4.82,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2016",7.28,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2016",11.38,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2016",6.01,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2015",6.71,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2015",11.45,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2015",5.33,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2015",6.3,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2015",11.53,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2015",4.86,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2015",7.25,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2015",11.36,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2015",5.96,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2014",6.54,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2014",11.18,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2014",5.17,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2014",6.18,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2014",11.17,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2014",4.76,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2014",7.02,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2014",11.19,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2014",5.71,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2013",6.47,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2013",11.38,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2013",4.99,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2013",6.08,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2013",11.28,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2013",4.58,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2013",6.99,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2013",11.5,,,,
"Africa","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2013",5.55,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2023",6.11,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2023",13.75,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2023",4.78,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2023",5.45,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2023",12.52,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2023",4.21,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2023",6.95,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2023",15.37,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","2023",5.52,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","2022",5.79,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","2022",12.97,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","2022",4.53,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","2022",5.13,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","2022",11.7,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","2022",3.96,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","2022",6.65,,,,
"Americas","SDG indicator 8.5.2 - Unemployment rate (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","2022",14.66,,,,
